metric_month,account_id,arr_usd,active_flag,seats_purchased,active_seats,feature_adoption_pct,support_tickets,csat_score,renewal_due_in_days
2025-04,ACC-1361,76642.03,1,92,34,0.7264,3,67.23,155
2025-05,ACC-1361,72680.73,1,85,30,0.4866,9,63.69,125
2025-06,ACC-1361,74178.96,1,83,59,0.652,10,82.85,95
2025-07,ACC-1361,73281.95,1,106,91,0.287,9,64.9,65
2025-08,ACC-1361,77186.91,1,87,39,0.6278,2,81.25,35
2025-09,ACC-1361,80360.04,1,102,78,0.5803,7,76.61,365
2025-10,ACC-1361,80339.92,1,109,47,0.7141,6,62.72,335
2025-11,ACC-1361,84173.17,1,104,39,0.3893,3,80.25,305
2025-12,ACC-1361,83335.18,1,110,54,0.7462,6,65.62,275
2025-01,ACC-1362,71374.0,1,29,19,0.6232,2,91.26,365
2025-02,ACC-1362,70478.1,1,29,16,0.3771,8,79.84,335
2025-03,ACC-1362,73275.52,1,25,11,0.8493,0,69.93,305
2025-04,ACC-1362,79997.36,1,29,23,0.2972,9,63.86,275
2025-05,ACC-1362,79653.8,1,27,22,0.6157,6,77.47,245
2025-06,ACC-1362,86054.32,1,33,19,0.6983,9,82.64,215
2025-07,ACC-1362,93775.82,1,27,11,0.6559,8,77.36,185
2025-08,ACC-1362,101066.81,1,32,16,0.3028,4,89.31,155
2025-09,ACC-1362,102461.98,1,26,9,0.5346,7,63.62,125
2025-10,ACC-1362,108868.24,1,27,14,0.8499,4,81.85,95
2025-11,ACC-1362,119823.22,1,30,22,0.6904,8,86.16,65
2025-12,ACC-1362,0.0,0,27,0,0.0,0,0.0,35
2024-04,ACC-1363,402991.0,1,247,102,0.6277,10,81.47,365
2024-05,ACC-1363,375470.64,1,222,141,0.4821,5,81.66,335
2024-06,ACC-1363,379219.72,1,267,151,0.8368,7,77.32,305
2024-07,ACC-1363,378048.9,1,290,131,0.798,7,78.71,275
2024-08,ACC-1363,364157.04,1,252,140,0.7899,4,67.44,245
2024-09,ACC-1363,382911.61,1,253,94,0.8197,6,80.21,215
2024-10,ACC-1363,392649.22,1,237,107,0.6747,2,75.62,185
2024-11,ACC-1363,371367.82,1,302,219,0.2828,8,65.31,155
2024-12,ACC-1363,346035.13,1,232,130,0.3296,13,80.98,125
2025-01,ACC-1363,364325.22,1,270,151,0.5889,8,85.82,95
2025-02,ACC-1363,359204.61,1,252,153,0.7545,4,73.59,65
2025-03,ACC-1363,357189.97,1,258,196,0.67,4,89.67,35
2025-04,ACC-1363,350207.15,1,246,102,0.8223,0,83.79,365
2025-05,ACC-1363,341553.54,1,249,189,0.7974,4,65.54,335
2025-06,ACC-1363,358036.19,1,296,221,0.327,7,68.26,305
2025-07,ACC-1363,374749.43,1,258,220,0.2901,9,61.78,275
2025-08,ACC-1363,364031.37,1,298,155,0.5402,9,63.39,245
2025-09,ACC-1363,368217.46,1,287,196,0.6849,1,86.97,215
2025-10,ACC-1363,358031.74,1,286,141,0.8069,8,85.93,185
2025-11,ACC-1363,357090.29,1,246,166,0.3888,6,77.73,155
2025-12,ACC-1363,343115.73,1,268,191,0.5802,2,73.23,125
2024-07,ACC-1364,180880.0,1,88,46,0.3982,6,72.69,365
2024-08,ACC-1364,179034.32,1,89,68,0.6878,1,75.66,335
2024-09,ACC-1364,171830.0,1,106,61,0.3612,10,65.16,305
2024-10,ACC-1364,161428.71,1,82,62,0.3171,10,80.12,275
2024-11,ACC-1364,0.0,0,86,0,0.0,0,0.0,245
2024-02,ACC-1365,36676.0,1,28,23,0.7375,0,69.31,365
2024-03,ACC-1365,37477.9,1,31,23,0.6815,6,74.49,335
2024-04,ACC-1365,40528.35,1,34,20,0.3381,5,82.87,305
2024-05,ACC-1365,43808.04,1,33,22,0.7782,8,77.69,275
2024-06,ACC-1365,46675.11,1,28,15,0.5335,8,71.69,245
2024-07,ACC-1365,48909.13,1,31,27,0.7054,8,70.52,215
2024-08,ACC-1365,51217.48,1,31,14,0.734,7,63.91,185
2024-09,ACC-1365,0.0,0,34,0,0.0,0,0.0,155
2025-04,ACC-1366,594736.0,1,299,265,0.4246,2,69.31,365
2025-05,ACC-1366,608480.89,1,222,148,0.7718,3,69.9,335
2025-06,ACC-1366,637067.69,1,244,140,0.8212,3,75.07,305
2025-07,ACC-1366,614817.73,1,225,98,0.8371,4,76.87,275
2025-08,ACC-1366,640845.59,1,259,236,0.3062,4,66.93,245
2025-09,ACC-1366,618797.03,1,280,117,0.8592,4,75.92,215
2025-10,ACC-1366,609417.49,1,238,110,0.6489,2,70.93,185
2025-11,ACC-1366,621990.85,1,259,109,0.6736,7,87.79,155
2025-12,ACC-1366,661932.58,1,258,220,0.8758,3,71.39,125
2024-01,ACC-1367,191795.0,1,92,35,0.3752,9,73.61,365
2024-02,ACC-1367,195124.69,1,111,61,0.7052,0,82.24,335
2024-03,ACC-1367,194752.94,1,89,33,0.5086,6,74.24,305
2024-04,ACC-1367,198255.04,1,94,65,0.4869,4,88.66,275
2024-05,ACC-1367,208349.13,1,81,72,0.5484,4,86.12,245
2024-06,ACC-1367,212021.92,1,111,100,0.8506,2,69.33,215
2024-07,ACC-1367,209392.03,1,108,46,0.3847,7,81.33,185
2024-08,ACC-1367,219907.15,1,99,33,0.7178,2,88.9,155
2024-09,ACC-1367,230850.44,1,100,52,0.318,7,78.35,125
2024-10,ACC-1367,227805.45,1,96,81,0.4564,7,62.75,95
2024-11,ACC-1367,224244.19,1,86,62,0.7378,0,68.6,65
2024-12,ACC-1367,216138.43,1,84,54,0.7248,1,78.48,35
2025-01,ACC-1367,208585.42,1,97,70,0.8502,3,70.36,365
2025-02,ACC-1367,204687.18,1,95,82,0.8787,5,64.59,335
2025-03,ACC-1367,200452.06,1,111,98,0.7342,7,64.91,305
2025-04,ACC-1367,216519.17,1,105,55,0.8759,5,85.79,275
2025-05,ACC-1367,230561.64,1,105,60,0.4117,6,67.18,245
2025-06,ACC-1367,222272.82,1,92,52,0.5855,4,77.51,215
2025-07,ACC-1367,221000.99,1,104,72,0.4506,9,79.91,185
2025-08,ACC-1367,215326.88,1,83,73,0.315,7,79.84,155
2025-09,ACC-1367,219329.25,1,85,41,0.6645,2,84.39,125
2025-10,ACC-1367,210574.93,1,83,46,0.3352,7,79.81,95
2025-11,ACC-1367,215710.69,1,110,76,0.3268,5,64.22,65
2025-12,ACC-1367,218618.06,1,82,53,0.7184,3,82.57,35
2025-03,ACC-1368,74421.0,1,32,16,0.6419,4,90.0,365
2025-04,ACC-1368,76448.83,1,31,28,0.3648,10,83.21,335
2025-05,ACC-1368,81186.2,1,25,19,0.598,3,78.73,305
2025-06,ACC-1368,77873.39,1,33,18,0.5995,7,84.2,275
2025-07,ACC-1368,75194.53,1,28,17,0.6611,8,70.33,245
2025-08,ACC-1368,75996.14,1,35,30,0.905,0,78.31,215
2025-09,ACC-1368,80150.64,1,26,17,0.451,10,63.46,185
2025-10,ACC-1368,77606.63,1,33,23,0.6043,1,79.7,155
2025-11,ACC-1368,82427.12,1,25,13,0.6669,7,62.06,125
2025-12,ACC-1368,83083.07,1,32,19,0.4335,2,76.02,95
2025-07,ACC-1369,231050.0,1,271,117,0.5436,1,69.4,365
2025-08,ACC-1369,248524.73,1,303,221,0.9004,1,76.17,335
2025-09,ACC-1369,267081.82,1,236,184,0.3958,7,69.11,305
2025-10,ACC-1369,300768.32,1,227,121,0.586,9,75.14,275
2025-11,ACC-1369,328375.18,1,297,243,0.6788,4,89.8,245
2025-12,ACC-1369,356921.95,1,253,127,0.7265,3,70.73,215
2024-05,ACC-1370,201875.0,1,86,60,0.871,0,89.16,365
2024-06,ACC-1370,199638.66,1,109,87,0.8963,0,92.14,335
2024-07,ACC-1370,207831.75,1,88,56,0.7082,4,78.28,305
2024-08,ACC-1370,220553.04,1,87,30,0.5855,4,70.79,275
2024-09,ACC-1370,212727.01,1,93,47,0.517,5,76.31,245
2024-10,ACC-1370,215041.31,1,82,29,0.59,5,81.35,215
2024-11,ACC-1370,210611.34,1,105,56,0.8876,5,75.39,185
2024-12,ACC-1370,217811.61,1,107,36,0.799,0,72.86,155
2025-01,ACC-1370,222276.84,1,105,97,0.8274,7,81.47,125
2025-02,ACC-1370,240350.44,1,100,44,0.3354,10,82.27,95
2025-03,ACC-1370,231919.96,1,108,51,0.4417,7,77.75,65
2025-04,ACC-1370,238777.25,1,90,60,0.8145,1,67.59,35
2025-05,ACC-1370,247850.97,1,101,91,0.4522,9,71.82,365
2025-06,ACC-1370,255237.47,1,83,31,0.3283,4,80.64,335
2025-07,ACC-1370,251295.43,1,108,70,0.4267,10,62.43,305
2025-08,ACC-1370,249873.32,1,110,52,0.6788,1,91.85,275
2025-09,ACC-1370,251930.11,1,92,52,0.3892,4,65.24,245
2025-10,ACC-1370,256677.38,1,109,77,0.5144,7,87.36,215
2025-11,ACC-1370,273624.82,1,107,93,0.6546,2,89.57,185
2025-12,ACC-1370,283759.29,1,111,71,0.5375,9,77.38,155
2025-06,ACC-1371,23121.0,1,25,19,0.3057,10,66.46,365
2025-07,ACC-1371,24133.06,1,34,19,0.8673,0,90.45,335
2025-08,ACC-1371,24299.39,1,34,14,0.5811,0,85.04,305
2025-09,ACC-1371,25136.75,1,28,15,0.3605,11,83.28,275
2025-10,ACC-1371,26600.77,1,31,26,0.7348,6,85.16,245
2025-11,ACC-1371,27056.1,1,27,19,0.891,0,71.44,215
2025-12,ACC-1371,29512.19,1,32,18,0.4925,3,82.4,185
2025-03,ACC-1372,369039.0,1,282,145,0.4304,2,78.15,365
2025-04,ACC-1372,381400.97,1,261,182,0.8144,7,82.38,335
2025-05,ACC-1372,421503.13,1,281,143,0.5133,1,69.18,305
2025-06,ACC-1372,433111.41,1,240,107,0.7656,4,71.98,275
2025-07,ACC-1372,481762.74,1,252,93,0.6475,0,85.64,245
2025-08,ACC-1372,485960.95,1,248,198,0.7973,1,76.66,215
2025-09,ACC-1372,522779.98,1,263,154,0.4059,6,78.86,185
2025-10,ACC-1372,592189.68,1,229,94,0.6427,3,78.48,155
2025-11,ACC-1372,637726.54,1,285,191,0.3085,7,83.74,125
2025-12,ACC-1372,716286.86,1,274,111,0.3817,11,75.15,95
2024-08,ACC-1373,66311.0,1,103,96,0.4881,10,63.42,365
2024-09,ACC-1373,67680.14,1,102,71,0.5876,4,90.67,335
2024-10,ACC-1373,68063.49,1,81,73,0.3876,7,71.43,305
2024-11,ACC-1373,62683.94,1,107,38,0.326,12,72.52,275
2024-12,ACC-1373,62493.85,1,85,75,0.5644,9,83.8,245
2025-01,ACC-1373,60209.78,1,82,71,0.7204,3,86.67,215
2025-02,ACC-1373,57398.78,1,98,79,0.6448,8,72.37,185
2025-03,ACC-1373,53432.09,1,90,77,0.5111,2,81.42,155
2025-04,ACC-1373,54415.09,1,107,70,0.3105,7,82.31,125
2025-05,ACC-1373,55153.24,1,107,73,0.6395,6,88.75,95
2025-06,ACC-1373,55552.5,1,85,52,0.7179,0,80.09,65
2025-07,ACC-1373,56040.19,1,94,68,0.8825,0,79.77,35
2025-08,ACC-1373,57296.45,1,96,55,0.63,2,89.7,365
2025-09,ACC-1373,57437.11,1,92,58,0.8703,0,74.29,335
2025-10,ACC-1373,58586.14,1,99,75,0.6805,2,83.2,305
2025-11,ACC-1373,54884.08,1,80,65,0.5197,4,79.88,275
2025-12,ACC-1373,50784.38,1,85,60,0.3418,9,71.55,245
2025-05,ACC-1374,75776.0,1,35,30,0.4633,10,68.91,365
2025-06,ACC-1374,72039.9,1,28,18,0.8158,5,73.91,335
2025-07,ACC-1374,70738.24,1,31,13,0.2969,11,73.74,305
2025-08,ACC-1374,67124.98,1,25,20,0.7155,8,76.61,275
2025-09,ACC-1374,63491.81,1,33,20,0.3061,8,63.81,245
2025-10,ACC-1374,58969.25,1,31,18,0.7697,3,83.36,215
2025-11,ACC-1374,55045.16,1,26,15,0.8975,2,70.66,185
2025-12,ACC-1374,52396.96,1,33,27,0.5381,4,77.9,155
2025-07,ACC-1375,490972.0,1,238,209,0.6499,0,72.88,365
2025-08,ACC-1375,473235.08,1,240,205,0.8971,5,64.13,335
2025-09,ACC-1375,465967.46,1,236,168,0.6125,6,73.72,305
2025-10,ACC-1375,430049.63,1,258,124,0.3721,8,84.68,275
2025-11,ACC-1375,0.0,0,242,0,0.0,0,0.0,245
2024-05,ACC-1376,129439.0,1,111,52,0.6497,1,85.71,365
2024-06,ACC-1376,138604.89,1,101,41,0.524,9,62.26,335
2024-07,ACC-1376,155898.87,1,89,78,0.3101,11,83.84,305
2024-08,ACC-1376,162918.48,1,93,87,0.7773,2,72.56,275
2024-09,ACC-1376,174476.92,1,99,66,0.3746,2,92.54,245
2024-10,ACC-1376,186489.43,1,91,59,0.6667,4,73.55,215
2024-11,ACC-1376,197509.3,1,97,75,0.7828,3,74.99,185
2024-12,ACC-1376,211435.67,1,91,85,0.8945,0,87.4,155
2025-01,ACC-1376,236165.57,1,104,86,0.4819,6,75.55,125
2025-02,ACC-1376,258415.24,1,88,76,0.4217,10,62.05,95
2025-03,ACC-1376,280212.4,1,103,58,0.6486,6,84.58,65
2025-04,ACC-1376,298795.24,1,95,79,0.8358,7,64.28,35
2025-05,ACC-1376,305069.9,1,81,54,0.7421,5,73.43,365
2025-06,ACC-1376,313538.95,1,91,78,0.9042,5,85.39,335
2025-07,ACC-1376,352740.95,1,87,80,0.7112,1,89.73,305
2025-08,ACC-1376,394007.74,1,86,68,0.8708,1,79.81,275
2025-09,ACC-1376,400876.57,1,86,33,0.7032,6,81.18,245
2025-10,ACC-1376,441856.97,1,91,73,0.5151,10,70.15,215
2025-11,ACC-1376,485639.17,1,93,68,0.8295,2,89.38,185
2025-12,ACC-1376,537258.75,1,110,45,0.8151,4,84.26,155
2024-12,ACC-1377,20063.0,1,34,28,0.8967,3,82.34,365
2025-01,ACC-1377,21111.31,1,34,19,0.68,4,82.28,335
2025-02,ACC-1377,21847.96,1,26,16,0.7547,2,92.12,305
2025-03,ACC-1377,22641.57,1,28,11,0.6156,6,63.47,275
2025-04,ACC-1377,0.0,0,33,0,0.0,0,0.0,245
2025-06,ACC-1378,735323.0,1,286,226,0.4729,9,74.26,365
2025-07,ACC-1378,762301.91,1,226,102,0.648,9,63.31,335
2025-08,ACC-1378,782563.25,1,300,146,0.4856,9,63.74,305
2025-09,ACC-1378,801903.27,1,232,149,0.7278,1,83.06,275
2025-10,ACC-1378,831095.36,1,234,162,0.8245,5,75.81,245
2025-11,ACC-1378,882412.81,1,248,208,0.4075,11,78.5,215
2025-12,ACC-1378,895330.42,1,302,204,0.5165,8,68.45,185
2024-03,ACC-1379,115908.0,1,84,57,0.7294,0,80.29,365
2024-04,ACC-1379,114291.29,1,88,41,0.6443,6,82.56,335
2024-05,ACC-1379,111008.08,1,85,52,0.4402,11,72.36,305
2024-06,ACC-1379,117529.38,1,82,72,0.6737,5,66.92,275
2024-07,ACC-1379,126797.12,1,86,45,0.7672,0,71.27,245
2024-08,ACC-1379,130669.89,1,95,51,0.3362,5,85.69,215
2024-09,ACC-1379,140095.67,1,108,46,0.4822,2,67.67,185
2024-10,ACC-1379,150570.83,1,112,76,0.8878,7,69.62,155
2024-11,ACC-1379,154576.93,1,108,48,0.3184,11,74.24,125
2024-12,ACC-1379,149630.63,1,83,54,0.6788,6,66.31,95
2025-01,ACC-1379,155770.53,1,109,47,0.4569,6,81.75,65
2025-02,ACC-1379,151411.18,1,84,54,0.8464,0,93.83,35
2025-03,ACC-1379,161736.1,1,100,92,0.2884,8,84.58,365
2025-04,ACC-1379,173093.55,1,92,76,0.7008,4,75.68,335
2025-05,ACC-1379,170987.01,1,92,33,0.8027,4,75.55,305
2025-06,ACC-1379,183045.83,1,104,56,0.6662,4,85.72,275
2025-07,ACC-1379,181748.61,1,106,73,0.5027,3,88.55,245
2025-08,ACC-1379,175200.16,1,98,47,0.7959,2,92.38,215
2025-09,ACC-1379,166339.79,1,93,57,0.3278,8,61.51,185
2025-10,ACC-1379,161097.55,1,109,60,0.8585,3,87.57,155
2025-11,ACC-1379,169353.08,1,90,79,0.4948,2,80.06,125
2025-12,ACC-1379,162346.01,1,89,69,0.9,0,91.21,95
2025-04,ACC-1380,41586.0,1,26,23,0.7563,0,72.11,365
2025-05,ACC-1380,38910.0,1,30,21,0.4777,7,80.6,335
2025-06,ACC-1380,38806.66,1,33,17,0.6076,2,85.66,305
2025-07,ACC-1380,39353.32,1,26,14,0.5623,9,71.95,275
2025-08,ACC-1380,40887.97,1,34,31,0.8269,8,64.3,245
2025-09,ACC-1380,42317.41,1,27,14,0.6142,9,71.6,215
2025-10,ACC-1380,41022.11,1,26,17,0.7695,2,85.83,185
2025-11,ACC-1380,38471.93,1,31,15,0.761,2,88.02,155
2025-12,ACC-1380,38415.26,1,34,23,0.5971,7,84.62,125
2024-08,ACC-1381,499268.0,1,278,120,0.894,5,79.11,365
2024-09,ACC-1381,535782.27,1,227,148,0.7544,1,79.22,335
2024-10,ACC-1381,568366.11,1,240,97,0.4629,5,80.72,305
2024-11,ACC-1381,572629.55,1,233,130,0.8005,0,85.05,275
2024-12,ACC-1381,604802.85,1,304,176,0.6372,4,87.81,245
2025-01,ACC-1381,617918.56,1,301,195,0.8634,8,75.53,215
2025-02,ACC-1381,610651.38,1,236,77,0.3412,12,77.11,185
2025-03,ACC-1381,608141.54,1,252,218,0.4484,5,70.95,155
2025-04,ACC-1381,591662.44,1,249,116,0.7309,6,68.15,125
2025-05,ACC-1381,584745.38,1,267,138,0.4847,5,86.91,95
2025-06,ACC-1381,573456.91,1,235,79,0.6,5,85.31,65
2025-07,ACC-1381,589380.44,1,262,117,0.7797,1,67.25,35
2025-08,ACC-1381,590655.68,1,257,124,0.5987,5,77.05,365
2025-09,ACC-1381,565332.34,1,228,110,0.5443,9,61.64,335
2025-10,ACC-1381,605630.41,1,279,198,0.7361,4,88.5,305
2025-11,ACC-1381,629791.4,1,260,232,0.3141,11,68.03,275
2025-12,ACC-1381,648021.6,1,245,183,0.5049,5,83.84,245
2024-06,ACC-1382,71991.0,1,94,63,0.3765,10,69.14,365
2024-07,ACC-1382,80758.62,1,86,48,0.6104,2,80.42,335
2024-08,ACC-1382,84124.8,1,110,50,0.4614,7,70.24,305
2024-09,ACC-1382,94426.24,1,105,79,0.302,12,70.59,275
2024-10,ACC-1382,104216.84,1,111,91,0.6798,5,69.74,245
2024-11,ACC-1382,109523.4,1,109,79,0.3472,8,63.55,215
2024-12,ACC-1382,120648.0,1,96,75,0.8534,6,85.63,185
2025-01,ACC-1382,123552.17,1,108,101,0.7369,5,66.16,155
2025-02,ACC-1382,129793.58,1,101,86,0.8469,6,82.55,125
2025-03,ACC-1382,142940.54,1,109,45,0.6432,2,85.62,95
2025-04,ACC-1382,155613.8,1,103,48,0.7433,3,66.74,65
2025-05,ACC-1382,175337.13,1,81,51,0.919,3,83.68,35
2025-06,ACC-1382,185916.32,1,88,47,0.4425,7,63.93,365
2025-07,ACC-1382,196741.54,1,100,71,0.2963,8,72.22,335
2025-08,ACC-1382,212641.59,1,85,77,0.5315,1,73.28,305
2025-09,ACC-1382,235561.15,1,95,81,0.8409,3,77.15,275
2025-10,ACC-1382,238789.02,1,101,84,0.8481,2,74.88,245
2025-11,ACC-1382,249938.09,1,105,43,0.7423,4,81.42,215
2025-12,ACC-1382,259825.1,1,105,67,0.3359,5,83.84,185
2025-05,ACC-1383,28878.0,1,30,18,0.5495,3,83.58,365
2025-06,ACC-1383,29562.3,1,32,24,0.6223,6,79.22,335
2025-07,ACC-1383,29870.49,1,25,19,0.3729,9,68.99,305
2025-08,ACC-1383,29403.44,1,26,16,0.3724,3,83.45,275
2025-09,ACC-1383,29742.86,1,28,13,0.6507,8,76.26,245
2025-10,ACC-1383,31285.88,1,29,15,0.4251,3,85.87,215
2025-11,ACC-1383,30808.7,1,32,20,0.5992,4,83.86,185
2025-12,ACC-1383,32110.17,1,31,13,0.7195,7,75.14,155
2025-02,ACC-1384,492197.0,1,296,239,0.5859,7,76.29,365
2025-03,ACC-1384,518203.48,1,254,211,0.4473,10,61.66,335
2025-04,ACC-1384,552325.0,1,231,218,0.4318,8,68.75,305
2025-05,ACC-1384,572237.79,1,283,226,0.5534,5,79.59,275
2025-06,ACC-1384,594923.0,1,227,107,0.6281,4,81.96,245
2025-07,ACC-1384,651512.79,1,235,86,0.4486,2,90.73,215
2025-08,ACC-1384,659067.86,1,254,151,0.6018,8,64.71,185
2025-09,ACC-1384,712062.6,1,298,120,0.4997,9,69.04,155
2025-10,ACC-1384,781447.27,1,248,184,0.8416,5,82.36,125
2025-11,ACC-1384,861917.73,1,269,148,0.5872,2,89.1,95
2025-12,ACC-1384,979788.69,1,300,191,0.6195,6,64.77,65
2024-07,ACC-1385,164849.0,1,107,56,0.5517,4,67.01,365
2024-08,ACC-1385,168895.25,1,94,82,0.6939,2,69.72,335
2024-09,ACC-1385,176296.22,1,81,73,0.5625,6,64.3,305
2024-10,ACC-1385,187905.29,1,94,46,0.6051,2,67.23,275
2024-11,ACC-1385,201823.49,1,92,35,0.9161,3,72.54,245
2024-12,ACC-1385,199073.64,1,108,89,0.779,5,87.76,215
2025-01,ACC-1385,192950.11,1,95,64,0.4538,9,65.46,185
2025-02,ACC-1385,186259.88,1,106,76,0.6737,8,70.99,155
2025-03,ACC-1385,187780.46,1,89,36,0.4348,10,78.12,125
2025-04,ACC-1385,202048.84,1,91,53,0.5629,8,66.55,95
2025-05,ACC-1385,212415.9,1,84,34,0.8227,1,93.29,65
2025-06,ACC-1385,229894.13,1,92,42,0.864,0,83.12,35
2025-07,ACC-1385,248150.0,1,98,37,0.4234,3,79.79,365
2025-08,ACC-1385,0.0,0,102,0,0.0,0,0.0,335
2025-04,ACC-1386,62936.0,1,31,17,0.3085,9,72.5,365
2025-05,ACC-1386,62579.43,1,30,21,0.3778,7,78.97,335
2025-06,ACC-1386,64777.85,1,31,17,0.8993,2,87.66,305
2025-07,ACC-1386,65705.18,1,29,26,0.6311,9,86.05,275
2025-08,ACC-1386,65991.54,1,27,17,0.5387,10,65.79,245
2025-09,ACC-1386,71252.73,1,29,10,0.7643,3,91.87,215
2025-10,ACC-1386,74954.71,1,29,26,0.547,7,88.61,185
2025-11,ACC-1386,72833.12,1,25,10,0.5176,4,72.43,155
2025-12,ACC-1386,70550.36,1,26,14,0.7957,2,71.78,125
2025-08,ACC-1387,787723.0,1,232,174,0.4581,2,80.55,365
2025-09,ACC-1387,842118.91,1,252,107,0.7351,5,76.39,335
2025-10,ACC-1387,867990.66,1,266,204,0.4709,6,85.43,305
2025-11,ACC-1387,904942.84,1,291,237,0.82,4,82.86,275
2025-12,ACC-1387,901320.04,1,282,109,0.7622,6,63.27,245
2025-02,ACC-1388,205412.0,1,100,76,0.4377,4,74.33,365
2025-03,ACC-1388,209790.45,1,108,69,0.7658,8,62.53,335
2025-04,ACC-1388,210245.7,1,94,42,0.4855,11,80.29,305
2025-05,ACC-1388,222990.5,1,86,45,0.3059,10,74.49,275
2025-06,ACC-1388,237380.5,1,97,44,0.6669,4,81.28,245
2025-07,ACC-1388,224733.62,1,83,75,0.6636,8,84.24,215
2025-08,ACC-1388,213129.13,1,83,57,0.8565,4,87.21,185
2025-09,ACC-1388,217958.62,1,86,61,0.7189,0,93.35,155
2025-10,ACC-1388,219007.93,1,98,70,0.3895,7,83.05,125
2025-11,ACC-1388,231913.76,1,98,55,0.8921,4,83.91,95
2025-12,ACC-1388,244636.73,1,84,69,0.7691,3,86.02,65
2024-06,ACC-1389,58164.0,1,26,20,0.6398,4,91.05,365
2024-07,ACC-1389,61201.97,1,34,18,0.4778,11,81.16,335
2024-08,ACC-1389,60949.25,1,25,22,0.6229,4,82.38,305
2024-09,ACC-1389,63797.74,1,33,14,0.7922,1,71.1,275
2024-10,ACC-1389,60750.31,1,29,21,0.3187,4,67.01,245
2024-11,ACC-1389,58142.29,1,30,24,0.8184,1,84.41,215
2024-12,ACC-1389,59606.01,1,27,21,0.6748,6,70.84,185
2025-01,ACC-1389,61977.68,1,29,25,0.3102,12,68.19,155
2025-02,ACC-1389,62020.41,1,31,15,0.6586,3,88.85,125
2025-03,ACC-1389,64393.1,1,29,23,0.7752,5,72.16,95
2025-04,ACC-1389,63527.58,1,28,20,0.7922,1,79.22,65
2025-05,ACC-1389,65347.08,1,33,13,0.6857,2,75.56,35
2025-06,ACC-1389,62614.25,1,34,17,0.5372,4,66.18,365
2025-07,ACC-1389,65382.28,1,33,23,0.406,6,72.16,335
2025-08,ACC-1389,66866.83,1,27,24,0.8299,0,89.49,305
2025-09,ACC-1389,65234.88,1,30,22,0.4002,4,76.41,275
2025-10,ACC-1389,63702.14,1,35,18,0.7215,8,79.68,245
2025-11,ACC-1389,64544.1,1,30,21,0.7467,4,72.54,215
2025-12,ACC-1389,68546.13,1,27,15,0.7117,7,87.77,185
2024-03,ACC-1390,428662.0,1,239,97,0.8797,0,86.33,365
2024-04,ACC-1390,441259.1,1,294,246,0.6567,3,71.14,335
2024-05,ACC-1390,479074.86,1,244,166,0.821,4,82.85,305
2024-06,ACC-1390,484008.93,1,247,136,0.3566,10,66.54,275
2024-07,ACC-1390,526695.68,1,223,94,0.6313,9,78.86,245
2024-08,ACC-1390,560263.4,1,290,146,0.7037,0,87.96,215
2024-09,ACC-1390,613735.21,1,286,242,0.3939,3,90.2,185
2024-10,ACC-1390,607572.34,1,291,221,0.4426,8,73.19,155
2024-11,ACC-1390,634316.93,1,268,120,0.8565,0,70.6,125
2024-12,ACC-1390,693103.76,1,305,132,0.6491,3,84.0,95
2025-01,ACC-1390,736644.14,1,302,171,0.2989,12,62.28,65
2025-02,ACC-1390,758657.51,1,306,264,0.6059,1,80.59,35
2025-03,ACC-1390,808999.98,1,231,90,0.643,4,72.63,365
2025-04,ACC-1390,799142.52,1,291,255,0.7863,0,86.66,335
2025-05,ACC-1390,867410.75,1,240,95,0.8551,6,73.34,305
2025-06,ACC-1390,896006.22,1,258,140,0.6171,3,88.85,275
2025-07,ACC-1390,875403.54,1,221,178,0.7901,6,80.65,245
2025-08,ACC-1390,967401.02,1,298,169,0.6669,9,78.25,215
2025-09,ACC-1390,954620.0,1,269,220,0.5348,4,89.36,185
2025-10,ACC-1390,1034253.76,1,234,145,0.5106,1,91.57,155
2025-11,ACC-1390,1015236.78,1,266,155,0.477,3,75.46,125
2025-12,ACC-1390,1081013.62,1,233,199,0.5512,10,72.72,95
2024-07,ACC-1391,103992.0,1,91,65,0.7126,1,81.4,365
2024-08,ACC-1391,110771.63,1,86,70,0.447,10,77.99,335
2024-09,ACC-1391,125746.88,1,107,69,0.4697,6,84.84,305
2024-10,ACC-1391,141260.68,1,90,78,0.739,8,85.52,275
2024-11,ACC-1391,157430.35,1,98,78,0.6319,7,81.23,245
2024-12,ACC-1391,162840.93,1,96,76,0.6549,1,91.66,215
2025-01,ACC-1391,184732.21,1,98,70,0.6117,2,78.62,185
2025-02,ACC-1391,188298.21,1,110,65,0.8832,0,83.52,155
2025-03,ACC-1391,193413.38,1,82,72,0.2979,6,66.73,125
2025-04,ACC-1391,217969.53,1,103,65,0.7959,0,71.97,95
2025-05,ACC-1391,228367.52,1,103,66,0.3784,10,74.86,65
2025-06,ACC-1391,253230.49,1,87,47,0.87,2,67.9,35
2025-07,ACC-1391,262820.04,1,108,39,0.7479,3,77.35,365
2025-08,ACC-1391,265322.89,1,109,68,0.817,0,88.39,335
2025-09,ACC-1391,292789.63,1,101,70,0.7605,0,83.18,305
2025-10,ACC-1391,312039.98,1,84,44,0.6644,9,73.37,275
2025-11,ACC-1391,343780.22,1,100,82,0.6191,2,79.46,245
2025-12,ACC-1391,387465.16,1,89,80,0.5154,7,87.25,215
2024-04,ACC-1392,77187.0,1,31,18,0.7819,2,78.27,365
